;;;;;;;;;;;;
Прайс-сток;;;;;;;;;;;;
;;;;;;;;;;;;
Артикул;;Штрихкод;;Модель;Наименование;Бренд;Категория;РРЦ;Цена;Остаток Бизнес Контроль;Остаток поставщика;Итого
110001081;;8699272060175;;H60V41L517;Газовая варочная панель Simfer H60V41L517;Simfer;Варочные панели газовые;19 690;17 849;0;0;0
110033103;;8683770101249;;H70W51B522;Варочная поверхность газовая Simfer H70W51B522;Simfer;Варочные панели газовые;30 690;28 704;0;0;0
110009727;;8699272067112;;H30V20R420;Газовая варочная панель Simfer H30V20R420;Simfer;Варочные панели газовые;7 945;;0;0;0
110001076;;8699272061561;;GT0541W;Газовая варочная панель Simfer GT0541W;Simfer;Варочные панели газовые;;;0;0;0
110009721;;8699272064487;;H30N20B416;Газовая варочная панель Simfer H30N20B416;Simfer;Варочные панели газовые;9 290;8 660;0;0;0
110032674;;8683770101348;;H60K32B522;Встраиваемая комбинированная панель Simfer H60K32B522;Simfer;Варочные панели газовые;25 790;23 989;0;0;0
110009735;;8699272064517;;H45N30B416;Газовая варочная панель Simfer H45N30B416;Simfer;Варочные панели газовые;13 990;10 444;0;0;0
110001078;;8699272061219;;H45V30M412;Газовая варочная панель Simfer H45V30M412;Simfer;Варочные панели газовые;;;0;0;0
110009722;;8699272067129;;H30N20S470;Газовая варочная поверхность Simfer H30N20S470;Simfer;Варочные панели газовые;7 945;;0;0;0
110032678;;8683770101287;;H60V41R516;Газовая варочная поверхность Simfer H60V41R516;Simfer;Варочные панели газовые;18 790;17 710;0;0;0
110009737;;8699272064869;;H45V30B416;Газовая варочная панель Simfer H45V30B416;Simfer;Варочные панели газовые;13 890;12 961;0;0;0
110001079;;8699272060090;;H45V35O517;Газовая варочная панель Simfer H45V35O517;Simfer;Варочные панели газовые;16 390;15 284;0;0;0
110009723;;8699272067136;;H30N20W470;Газовая варочная поверхность Simfer H30N20W470;Simfer;Варочные панели газовые;7 945;;0;0;0
110032683;;8683770101263;;H60V41W516;Газовая варочная поверхность Simfer H60V41W516;Simfer;Варочные панели газовые;18 790;17 710;0;0;0
110009742;;8699272064852;;H45V35M516;Газовая варочная панель Simfer H45V35M516;Simfer;Варочные панели газовые;13 990;10 731;0;0;0
110005006;;8699272064630;;H60H32S516;Комбинированная варочная панель Simfer H60H32S516;Simfer;Варочные панели газовые;45 990;43 217;0;0;0
110009724;;8699272060069;;H30V20M411;Газовая варочная панель Simfer H30V20M411;Simfer;Варочные панели газовые;6 490;;0;0;0
110032684;;8683770101355;;H70N51B522;Газовая варочная поверхность Simfer H70N51B522;Simfer;Варочные панели газовые;35 490;33 074;0;0;0
110009751;;8699272062322;;H60Q40W400;Газовая варочная панель Simfer H60Q40W400 Comfort;Simfer;Варочные панели газовые;6 920;;0;0;0
110005302;;8699272062957;;H30V20B420;Газовая варочная панель Simfer H30V20B420;Simfer;Варочные панели газовые;6 490;;0;0;0
110009738;;8699272065446;;H45V30B471;Газовая варочная панель Simfer H45V30B471;Simfer;Варочные панели газовые;;;0;0;0
110036309;;8683770121841;;H60Q40W572;Варочная поверхность газовая Simfer H60Q40W572;Simfer;Варочные панели газовые;15 290;14 084;0;0;0
110009754;;8699272066863;;H60V41L597;Газовая варочная поверхность Simfer H60V41L597;Simfer;Варочные панели газовые;22 990;21 563;0;0;0
110005391;;8699272064739;;H60N26S516;Комбинированная варочная панель Simfer H60N26S516;Simfer;Варочные панели газовые;47 090;44 149;0;0;0
110009739;;8699272064982;;H45V30M416;Газовая варочная панель Simfer H45V30M416;Simfer;Варочные панели газовые;13 890;12 961;0;0;0
110009670;;8699272067167;;H45V35R571;Газовая варочная поверхность Simfer H45V35R571;Simfer;Варочные панели газовые;11 950;;0;0;0
110009667;;8699272065606;;H45V30M471;Газовая варочная панель Simfer H45V30M471;Simfer;Варочные панели газовые;;;0;0;0
110007024;;8699272061714;;H60V31O512;Комбинированная варочная панель Simfer H60V31O512;Simfer;Варочные панели газовые;25 790;24 150;0;0;0
110009740;;8699272062964;;H45V30M420;Газовая варочная панель Simfer H45V30M420;Simfer;Варочные панели газовые;9 950;;0;0;0
110009675;;8699272066627;;H60K40S000;Газовая варочная панель Simfer H60K40S000;Simfer;Варочные панели газовые;11 950;;0;0;0
110009669;;8699272067143;;H45V35M571;Газовая варочная поверхность Simfer H45V35M571;Simfer;Варочные панели газовые;11 950;;0;0;0
110030732;;8699272068447;;H30V20W516;Газовая варочная панель Simfer H30V20W516;Simfer;Варочные панели газовые;11 490;10 787;0;0;0
110009741;;8699272065538;;H45V35B555;Газовая варочная панель Simfer H45V35B555;Simfer;Варочные панели газовые;;;0;0;0
110009677;;8699272064579;;H60N40W416;Газовая варочная панель Simfer H60N40W416;Simfer;Варочные панели газовые;18 590;17 434;0;0;0
110009672;;8699272064586;;H60H40S416;Газовая варочная панель Simfer H60H40S416;Simfer;Варочные панели газовые;19 990;18 711;0;0;0
110030747;;8683770100853;;H60K40S000TB;Газовая варочная панель Simfer H60K40S000TB;Simfer;Варочные панели газовые;;;0;0;0
110009752;;8699272058127;;H60Q40W401;Газовая варочная панель Simfer H60Q40W401 Comfort;Simfer;Варочные панели газовые;6 769;3 682;0;0;0
110009680;;8699272067204;;H60N41W571;Газовая варочная поверхность Simfer H60N41W571;Simfer;Варочные панели газовые;17 750;;0;0;0
110009678;;8699272067181;;H60N40W570;Газовая варочная поверхность Simfer H60N40W570;Simfer;Варочные панели газовые;12 850;;0;0;0
110030750;;8699272960642;;H60Q41R416;Варочная поверхность газовая Simfer H60Q41R416;Simfer;Варочные панели газовые;13 290;12 432;0;0;0
110009753;;8699272065637;;H60V40B470;Газовая варочная панель Simfer H60V40B470;Simfer;Варочные панели газовые;9 750;;0;0;0
110009686;;8699272064708;;H60Q40B470;Газовая варочная панель Simfer H60Q40B470;Simfer;Варочные панели газовые;6 920;;0;0;0
110009679;;8699272067419;;H60N41B571;Газовая варочная панель Simfer H60N41B571;Simfer;Варочные панели газовые;14 890;;0;0;0
110009733;;8699272064920;;H45L35B516;Газовая варочная панель Simfer H45L35B516;Simfer;Варочные панели газовые;20 090;18 803;0;0;0
110009668;;8699272067150;;H45V35B571;Газовая варочная поверхность Simfer H45V35B571;Simfer;Варочные панели газовые;11 950;;0;0;0
110009687;;8699272064760;;H60Q40B471;Газовая варочная панель Simfer H60Q40B471;Simfer;Варочные панели газовые;8 950;;0;0;0
110009685;;8699272064746;;H60Q40B416;Газовая варочная панель Simfer H60Q40B416;Simfer;Варочные панели газовые;13 290;12 432;0;0;0
110009746;;8699272065644;;H60N40B570;Газовая варочная панель Simfer H60N40B570;Simfer;Варочные панели газовые;12 850;;0;0;0
110009671;;8699272065231;;H60H40B516;Газовая варочная панель Simfer H60H40B516;Simfer;Варочные панели газовые;23 590;22 023;0;0;0
110009693;;8699272056161;;H60Q40M401;Газовая варочная панель Simfer H60Q40M401 Comfort;Simfer;Варочные панели газовые;6 920;;0;0;0
110009688;;8699272062896;;H60Q40B511;Газовая варочная панель Simfer H60Q40B511;Simfer;Варочные панели газовые;8 990;;0;0;0
110009747;;8699272056154;;H60Q40B401;Газовая варочная панель Simfer H60Q40B401;Simfer;Варочные панели газовые;6 920;4 033;0;0;0
110009673;;8699272064913;;H60H40W516;Газовая варочная панель Simfer H60H40W516;Simfer;Варочные панели газовые;24 790;23 299;0;0;0
110009696;;8699272064814;;H60Q40M471;Газовая варочная панель Simfer H60Q40M471;Simfer;Варочные панели газовые;8 950;;0;0;0
110009694;;8699272062643;;H60Q40M412;Газовая варочная панель Simfer H60Q40M412;Simfer;Варочные панели газовые;7 990;;0;0;0
110009749;;8699272060939;;H60Q40O417;Газовая варочная панель Simfer H60Q40O417;Simfer;Варочные панели газовые;11 590;10 879;0;0;0
110009674;;8699272066634;;H60K40C000;Газовая варочная панель Simfer H60K40C000;Simfer;Варочные панели газовые;12 950;;0;0;0
110009702;;8699272062636;;H60Q40W412;Газовая варочная панель Simfer H60Q40W412;Simfer;Варочные панели газовые;7 990;;0;0;0
110009695;;8699272064715;;H60Q40M470;Газовая варочная панель Simfer H60Q40M470;Simfer;Варочные панели газовые;6 920;;0;0;0
110009676;;8699272064562;;H60N40B416;Газовая варочная панель Simfer H60N40B416;Simfer;Варочные панели газовые;16 990;15 951;0;0;0
110009683;;8699272062315;;H60Q40B400;Газовая варочная панель Simfer H60Q40B400;Simfer;Варочные панели газовые;6 920;;0;0;0
110009703;;8699272064678;;H60Q40W416;Газовая варочная панель Simfer H60Q40W416;Simfer;Варочные панели газовые;13 290;12 432;0;0;0
110009701;;8699272066610;;H60Q40R471;Газовая варочная панель Simfer H60Q40R471;Simfer;Варочные панели газовые;8 950;;0;0;0
110009681;;8699272064753;;H60Q22M516;Комбинированная варочная панель Simfer H60Q22M516;Simfer;Варочные панели газовые;18 990;17 779;0;0;0
